Territory X Date,confirmed,recovered,death,cov_year,cov_month,cov_day,Continent_C,Continent_F,Continent_M,Continent_S,Continent_U,Pop_Bin_very low pop,Pop_Bin_low pop,Pop_Bin_high pop,Pop_Bin_very high pop
Brunei Darussalam X 04/07/20,135,85,1,2020,4,7,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/08/20,135,91,1,2020,4,8,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/09/20,135,92,1,2020,4,9,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/10/20,136,99,1,2020,4,10,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/11/20,136,104,1,2020,4,11,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/12/20,136,106,1,2020,4,12,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/13/20,136,107,1,2020,4,13,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/14/20,136,107,1,2020,4,14,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/15/20,136,108,1,2020,4,15,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/16/20,136,108,1,2020,4,16,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/17/20,136,112,1,2020,4,17,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/18/20,137,113,1,2020,4,18,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/19/20,138,115,1,2020,4,19,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/20/20,138,116,1,2020,4,20,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/21/20,138,116,1,2020,4,21,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/22/20,138,117,1,2020,4,22,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/23/20,138,119,1,2020,4,23,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/24/20,138,120,1,2020,4,24,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/25/20,138,121,1,2020,4,25,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/26/20,138,123,1,2020,4,26,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/27/20,138,124,1,2020,4,27,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/28/20,138,124,1,2020,4,28,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/29/20,138,124,1,2020,4,29,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 04/30/20,138,124,1,2020,4,30,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/01/20,138,124,1,2020,5,1,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/02/20,138,126,1,2020,5,2,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/03/20,138,128,1,2020,5,3,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/04/20,138,130,1,2020,5,4,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/05/20,138,131,1,2020,5,5,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/06/20,139,131,1,2020,5,6,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/07/20,141,131,1,2020,5,7,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/08/20,141,132,1,2020,5,8,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/09/20,141,132,1,2020,5,9,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/10/20,141,134,1,2020,5,10,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/11/20,141,134,1,2020,5,11,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/12/20,141,134,1,2020,5,12,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/13/20,141,134,1,2020,5,13,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/14/20,141,134,1,2020,5,14,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/15/20,141,135,1,2020,5,15,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/16/20,141,136,1,2020,5,16,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/17/20,141,136,1,2020,5,17,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/18/20,141,136,1,2020,5,18,0,0,0,1,0,0,0,1,0
Brunei Darussalam X 05/19/20,141,136,1,2020,5,19,0,0,0,1,0,0,0,1,0
Bolivia (Plurinational State of) X 01/22/20,0,0,0,2020,1,22,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 01/23/20,0,0,0,2020,1,23,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 01/24/20,0,0,0,2020,1,24,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 01/25/20,0,0,0,2020,1,25,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 01/26/20,0,0,0,2020,1,26,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 01/27/20,0,0,0,2020,1,27,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 01/28/20,0,0,0,2020,1,28,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 01/29/20,0,0,0,2020,1,29,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 01/30/20,0,0,0,2020,1,30,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 01/31/20,0,0,0,2020,1,31,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/01/20,0,0,0,2020,2,1,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/02/20,0,0,0,2020,2,2,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/03/20,0,0,0,2020,2,3,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/04/20,0,0,0,2020,2,4,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/05/20,0,0,0,2020,2,5,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/06/20,0,0,0,2020,2,6,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/07/20,0,0,0,2020,2,7,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/08/20,0,0,0,2020,2,8,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/09/20,0,0,0,2020,2,9,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/10/20,0,0,0,2020,2,10,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/11/20,0,0,0,2020,2,11,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/12/20,0,0,0,2020,2,12,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/13/20,0,0,0,2020,2,13,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/14/20,0,0,0,2020,2,14,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/15/20,0,0,0,2020,2,15,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/16/20,0,0,0,2020,2,16,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/17/20,0,0,0,2020,2,17,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/18/20,0,0,0,2020,2,18,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/19/20,0,0,0,2020,2,19,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/20/20,0,0,0,2020,2,20,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/21/20,0,0,0,2020,2,21,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/22/20,0,0,0,2020,2,22,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/23/20,0,0,0,2020,2,23,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/24/20,0,0,0,2020,2,24,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/25/20,0,0,0,2020,2,25,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/26/20,0,0,0,2020,2,26,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/27/20,0,0,0,2020,2,27,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/28/20,0,0,0,2020,2,28,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 02/29/20,0,0,0,2020,2,29,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/01/20,0,0,0,2020,3,1,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/02/20,0,0,0,2020,3,2,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/03/20,0,0,0,2020,3,3,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/04/20,0,0,0,2020,3,4,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/05/20,0,0,0,2020,3,5,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/06/20,0,0,0,2020,3,6,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/07/20,0,0,0,2020,3,7,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/08/20,0,0,0,2020,3,8,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/09/20,0,0,0,2020,3,9,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/10/20,0,0,0,2020,3,10,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/11/20,2,0,0,2020,3,11,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/12/20,2,0,0,2020,3,12,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/13/20,3,0,0,2020,3,13,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/14/20,10,0,0,2020,3,14,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/15/20,10,0,0,2020,3,15,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/16/20,11,0,0,2020,3,16,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/17/20,11,0,0,2020,3,17,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/18/20,12,0,0,2020,3,18,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/19/20,12,0,0,2020,3,19,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/20/20,15,0,0,2020,3,20,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/21/20,19,0,0,2020,3,21,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/22/20,24,0,0,2020,3,22,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/23/20,27,0,0,2020,3,23,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/24/20,29,0,0,2020,3,24,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/25/20,32,0,0,2020,3,25,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/26/20,43,0,0,2020,3,26,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/27/20,61,0,0,2020,3,27,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/28/20,74,0,0,2020,3,28,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/29/20,81,0,1,2020,3,29,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/30/20,97,0,4,2020,3,30,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 03/31/20,107,0,6,2020,3,31,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/01/20,115,1,7,2020,4,1,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/02/20,123,1,8,2020,4,2,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/03/20,132,1,9,2020,4,3,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/04/20,139,1,10,2020,4,4,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/05/20,157,2,10,2020,4,5,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/06/20,183,2,11,2020,4,6,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/07/20,194,2,14,2020,4,7,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/08/20,210,2,15,2020,4,8,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/09/20,264,2,18,2020,4,9,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/10/20,268,2,19,2020,4,10,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/11/20,275,2,20,2020,4,11,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/12/20,300,2,24,2020,4,12,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/13/20,330,2,27,2020,4,13,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/14/20,354,6,28,2020,4,14,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/15/20,397,7,28,2020,4,15,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/16/20,441,14,29,2020,4,16,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/17/20,465,26,31,2020,4,17,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/18/20,493,31,31,2020,4,18,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/19/20,520,31,32,2020,4,19,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/20/20,564,31,33,2020,4,20,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/21/20,598,37,34,2020,4,21,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/22/20,609,44,37,2020,4,22,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/23/20,672,44,40,2020,4,23,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/24/20,703,44,43,2020,4,24,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/25/20,807,54,44,2020,4,25,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/26/20,866,74,46,2020,4,26,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/27/20,950,80,50,2020,4,27,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/28/20,1014,98,53,2020,4,28,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/29/20,1053,110,55,2020,4,29,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 04/30/20,1110,117,59,2020,4,30,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/01/20,1167,132,62,2020,5,1,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/02/20,1229,134,66,2020,5,2,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/03/20,1470,159,71,2020,5,3,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/04/20,1594,166,76,2020,5,4,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/05/20,1681,174,82,2020,5,5,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/06/20,1802,187,86,2020,5,6,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/07/20,1886,198,91,2020,5,7,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/08/20,2081,219,102,2020,5,8,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/09/20,2266,237,106,2020,5,9,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/10/20,2437,258,114,2020,5,10,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/11/20,2556,273,118,2020,5,11,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/12/20,2831,299,122,2020,5,12,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/13/20,2964,313,128,2020,5,13,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/14/20,3148,339,142,2020,5,14,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/15/20,3372,356,152,2020,5,15,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/16/20,3577,434,164,2020,5,16,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/17/20,3826,473,165,2020,5,17,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/18/20,4088,493,169,2020,5,18,0,0,1,0,0,0,0,1,0
Bolivia (Plurinational State of) X 05/19/20,4263,503,174,2020,5,19,0,0,1,0,0,0,0,1,0
Brazil X 01/22/20,0,0,0,2020,1,22,0,0,1,0,0,0,0,0,1
Brazil X 01/23/20,0,0,0,2020,1,23,0,0,1,0,0,0,0,0,1
Brazil X 01/24/20,0,0,0,2020,1,24,0,0,1,0,0,0,0,0,1
Brazil X 01/25/20,0,0,0,2020,1,25,0,0,1,0,0,0,0,0,1
Brazil X 01/26/20,0,0,0,2020,1,26,0,0,1,0,0,0,0,0,1
Brazil X 01/27/20,0,0,0,2020,1,27,0,0,1,0,0,0,0,0,1
Brazil X 01/28/20,0,0,0,2020,1,28,0,0,1,0,0,0,0,0,1
Brazil X 01/29/20,0,0,0,2020,1,29,0,0,1,0,0,0,0,0,1
Brazil X 01/30/20,0,0,0,2020,1,30,0,0,1,0,0,0,0,0,1
Brazil X 01/31/20,0,0,0,2020,1,31,0,0,1,0,0,0,0,0,1
Brazil X 02/01/20,0,0,0,2020,2,1,0,0,1,0,0,0,0,0,1
Brazil X 02/02/20,0,0,0,2020,2,2,0,0,1,0,0,0,0,0,1
Brazil X 02/03/20,0,0,0,2020,2,3,0,0,1,0,0,0,0,0,1
Brazil X 02/04/20,0,0,0,2020,2,4,0,0,1,0,0,0,0,0,1
Brazil X 02/05/20,0,0,0,2020,2,5,0,0,1,0,0,0,0,0,1
Brazil X 02/06/20,0,0,0,2020,2,6,0,0,1,0,0,0,0,0,1
Brazil X 02/07/20,0,0,0,2020,2,7,0,0,1,0,0,0,0,0,1
Brazil X 02/08/20,0,0,0,2020,2,8,0,0,1,0,0,0,0,0,1
Brazil X 02/09/20,0,0,0,2020,2,9,0,0,1,0,0,0,0,0,1
Brazil X 02/10/20,0,0,0,2020,2,10,0,0,1,0,0,0,0,0,1
Brazil X 02/11/20,0,0,0,2020,2,11,0,0,1,0,0,0,0,0,1
Brazil X 02/12/20,0,0,0,2020,2,12,0,0,1,0,0,0,0,0,1
Brazil X 02/13/20,0,0,0,2020,2,13,0,0,1,0,0,0,0,0,1
Brazil X 02/14/20,0,0,0,2020,2,14,0,0,1,0,0,0,0,0,1
Brazil X 02/15/20,0,0,0,2020,2,15,0,0,1,0,0,0,0,0,1
Brazil X 02/16/20,0,0,0,2020,2,16,0,0,1,0,0,0,0,0,1
Brazil X 02/17/20,0,0,0,2020,2,17,0,0,1,0,0,0,0,0,1
Brazil X 02/18/20,0,0,0,2020,2,18,0,0,1,0,0,0,0,0,1
Brazil X 02/19/20,0,0,0,2020,2,19,0,0,1,0,0,0,0,0,1
Brazil X 02/20/20,0,0,0,2020,2,20,0,0,1,0,0,0,0,0,1
Brazil X 02/21/20,0,0,0,2020,2,21,0,0,1,0,0,0,0,0,1
Brazil X 02/22/20,0,0,0,2020,2,22,0,0,1,0,0,0,0,0,1
Brazil X 02/23/20,0,0,0,2020,2,23,0,0,1,0,0,0,0,0,1
Brazil X 02/24/20,0,0,0,2020,2,24,0,0,1,0,0,0,0,0,1
Brazil X 02/25/20,0,0,0,2020,2,25,0,0,1,0,0,0,0,0,1
Brazil X 02/26/20,1,0,0,2020,2,26,0,0,1,0,0,0,0,0,1
Brazil X 02/27/20,1,0,0,2020,2,27,0,0,1,0,0,0,0,0,1
Brazil X 02/28/20,1,0,0,2020,2,28,0,0,1,0,0,0,0,0,1
Brazil X 02/29/20,2,0,0,2020,2,29,0,0,1,0,0,0,0,0,1
Brazil X 03/01/20,2,0,0,2020,3,1,0,0,1,0,0,0,0,0,1
Brazil X 03/02/20,2,0,0,2020,3,2,0,0,1,0,0,0,0,0,1
Brazil X 03/03/20,2,0,0,2020,3,3,0,0,1,0,0,0,0,0,1
Brazil X 03/04/20,4,0,0,2020,3,4,0,0,1,0,0,0,0,0,1
Brazil X 03/05/20,4,0,0,2020,3,5,0,0,1,0,0,0,0,0,1
Brazil X 03/06/20,13,0,0,2020,3,6,0,0,1,0,0,0,0,0,1
Brazil X 03/07/20,13,0,0,2020,3,7,0,0,1,0,0,0,0,0,1
Brazil X 03/08/20,20,0,0,2020,3,8,0,0,1,0,0,0,0,0,1
Brazil X 03/09/20,25,0,0,2020,3,9,0,0,1,0,0,0,0,0,1
Brazil X 03/10/20,31,0,0,2020,3,10,0,0,1,0,0,0,0,0,1
Brazil X 03/11/20,38,0,0,2020,3,11,0,0,1,0,0,0,0,0,1
Brazil X 03/12/20,52,0,0,2020,3,12,0,0,1,0,0,0,0,0,1
Brazil X 03/13/20,151,0,0,2020,3,13,0,0,1,0,0,0,0,0,1
Brazil X 03/14/20,151,0,0,2020,3,14,0,0,1,0,0,0,0,0,1
Brazil X 03/15/20,162,0,0,2020,3,15,0,0,1,0,0,0,0,0,1
Brazil X 03/16/20,200,1,0,2020,3,16,0,0,1,0,0,0,0,0,1
Brazil X 03/17/20,321,2,1,2020,3,17,0,0,1,0,0,0,0,0,1
Brazil X 03/18/20,372,2,3,2020,3,18,0,0,1,0,0,0,0,0,1
Brazil X 03/19/20,621,2,6,2020,3,19,0,0,1,0,0,0,0,0,1
Brazil X 03/20/20,793,2,11,2020,3,20,0,0,1,0,0,0,0,0,1
Brazil X 03/21/20,1021,2,15,2020,3,21,0,0,1,0,0,0,0,0,1
Brazil X 03/22/20,1546,2,25,2020,3,22,0,0,1,0,0,0,0,0,1
Brazil X 03/23/20,1924,2,34,2020,3,23,0,0,1,0,0,0,0,0,1
Brazil X 03/24/20,2247,2,46,2020,3,24,0,0,1,0,0,0,0,0,1
Brazil X 03/25/20,2554,2,59,2020,3,25,0,0,1,0,0,0,0,0,1
Brazil X 03/26/20,2985,6,77,2020,3,26,0,0,1,0,0,0,0,0,1
Brazil X 03/27/20,3417,6,92,2020,3,27,0,0,1,0,0,0,0,0,1
Brazil X 03/28/20,3904,6,114,2020,3,28,0,0,1,0,0,0,0,0,1
Brazil X 03/29/20,4256,6,136,2020,3,29,0,0,1,0,0,0,0,0,1
Brazil X 03/30/20,4630,120,163,2020,3,30,0,0,1,0,0,0,0,0,1
Brazil X 03/31/20,5717,127,201,2020,3,31,0,0,1,0,0,0,0,0,1
Brazil X 04/01/20,6880,127,242,2020,4,1,0,0,1,0,0,0,0,0,1
Brazil X 04/02/20,8044,127,324,2020,4,2,0,0,1,0,0,0,0,0,1
Brazil X 04/03/20,9194,127,363,2020,4,3,0,0,1,0,0,0,0,0,1
Brazil X 04/04/20,10360,127,445,2020,4,4,0,0,1,0,0,0,0,0,1
Brazil X 04/05/20,11130,127,486,2020,4,5,0,0,1,0,0,0,0,0,1
Brazil X 04/06/20,12183,127,564,2020,4,6,0,0,1,0,0,0,0,0,1
Brazil X 04/07/20,14034,127,686,2020,4,7,0,0,1,0,0,0,0,0,1
Brazil X 04/08/20,16188,127,820,2020,4,8,0,0,1,0,0,0,0,0,1
Brazil X 04/09/20,18145,173,954,2020,4,9,0,0,1,0,0,0,0,0,1
Brazil X 04/10/20,19789,173,1068,2020,4,10,0,0,1,0,0,0,0,0,1
Brazil X 04/11/20,20962,173,1140,2020,4,11,0,0,1,0,0,0,0,0,1
Brazil X 04/12/20,22192,173,1223,2020,4,12,0,0,1,0,0,0,0,0,1
Brazil X 04/13/20,23430,173,1328,2020,4,13,0,0,1,0,0,0,0,0,1
Brazil X 04/14/20,25262,3046,1532,2020,4,14,0,0,1,0,0,0,0,0,1
Brazil X 04/15/20,28610,14026,1757,2020,4,15,0,0,1,0,0,0,0,0,1
Brazil X 04/16/20,30683,14026,1947,2020,4,16,0,0,1,0,0,0,0,0,1
Brazil X 04/17/20,33682,14026,2141,2020,4,17,0,0,1,0,0,0,0,0,1
Brazil X 04/18/20,36722,14026,2361,2020,4,18,0,0,1,0,0,0,0,0,1
Brazil X 04/19/20,38654,22130,2462,2020,4,19,0,0,1,0,0,0,0,0,1
Brazil X 04/20/20,40743,22130,2587,2020,4,20,0,0,1,0,0,0,0,0,1
Brazil X 04/21/20,43079,22991,2741,2020,4,21,0,0,1,0,0,0,0,0,1
Brazil X 04/22/20,45757,25318,2906,2020,4,22,0,0,1,0,0,0,0,0,1
Brazil X 04/23/20,49492,26573,3313,2020,4,23,0,0,1,0,0,0,0,0,1
Brazil X 04/24/20,52995,27655,3670,2020,4,24,0,0,1,0,0,0,0,0,1
Brazil X 04/25/20,58997,29160,4037,2020,4,25,0,0,1,0,0,0,0,0,1
Brazil X 04/26/20,62787,30152,4268,2020,4,26,0,0,1,0,0,0,0,0,1
Brazil X 04/27/20,66501,31142,4543,2020,4,27,0,0,1,0,0,0,0,0,1
Brazil X 04/28/20,72899,32544,5063,2020,4,28,0,0,1,0,0,0,0,0,1
Brazil X 04/29/20,79361,34132,5511,2020,4,29,0,0,1,0,0,0,0,0,1
Brazil X 04/30/20,85380,35935,5901,2020,4,30,0,0,1,0,0,0,0,0,1
Brazil X 05/01/20,92109,38039,6410,2020,5,1,0,0,1,0,0,0,0,0,1
Brazil X 05/02/20,96559,40937,6750,2020,5,2,0,0,1,0,0,0,0,0,1
Brazil X 05/03/20,101147,42991,7025,2020,5,3,0,0,1,0,0,0,0,0,1
Brazil X 05/04/20,107844,45815,7328,2020,5,4,0,0,1,0,0,0,0,0,1
Brazil X 05/05/20,114715,48221,7921,2020,5,5,0,0,1,0,0,0,0,0,1
Brazil X 05/06/20,125218,51370,8536,2020,5,6,0,0,1,0,0,0,0,0,1
Brazil X 05/07/20,135106,55350,9146,2020,5,7,0,0,1,0,0,0,0,0,1
Brazil X 05/08/20,145892,55350,9992,2020,5,8,0,0,1,0,0,0,0,0,1
Brazil X 05/09/20,156061,61685,10656,2020,5,9,0,0,1,0,0,0,0,0,1
Brazil X 05/10/20,162699,64957,11123,2020,5,10,0,0,1,0,0,0,0,0,1
Brazil X 05/11/20,168331,67384,11519,2020,5,11,0,0,1,0,0,0,0,0,1
Brazil X 05/12/20,177602,72597,12404,2020,5,12,0,0,1,0,0,0,0,0,1
Brazil X 05/13/20,189157,78424,13158,2020,5,13,0,0,1,0,0,0,0,0,1
Brazil X 05/14/20,202918,79479,13993,2020,5,14,0,0,1,0,0,0,0,0,1
Brazil X 05/15/20,218223,84970,14817,2020,5,15,0,0,1,0,0,0,0,0,1
Brazil X 05/16/20,233142,89672,15633,2020,5,16,0,0,1,0,0,0,0,0,1
Brazil X 05/17/20,241080,94122,16118,2020,5,17,0,0,1,0,0,0,0,0,1
Brazil X 05/18/20,255200,100459,16839,2020,5,18,0,0,1,0,0,0,0,0,1
Brazil X 05/19/20,271628,106794,17971,2020,5,19,0,0,1,0,0,0,0,0,1
Bahamas (the) X 01/22/20,0,0,0,2020,1,22,0,0,1,0,0,0,0,1,0
Bahamas (the) X 01/23/20,0,0,0,2020,1,23,0,0,1,0,0,0,0,1,0
Bahamas (the) X 01/24/20,0,0,0,2020,1,24,0,0,1,0,0,0,0,1,0
Bahamas (the) X 01/25/20,0,0,0,2020,1,25,0,0,1,0,0,0,0,1,0
Bahamas (the) X 01/26/20,0,0,0,2020,1,26,0,0,1,0,0,0,0,1,0
